country,year,age,sex,gdp_for_year,suicides/100k
Bahamas,2006,64.5,1,10167250000,0
Bahamas,2006,87.5,1,10167250000,0
Bahamas,2006,29.5,0,10167250000,0
Bahamas,2006,9.5,0,10167250000,0
Bahamas,2006,64.5,0,10167250000,0
Bahamas,2006,87.5,0,10167250000,0
Bahamas,2007,44.5,0,10618340000,4.37
Bahamas,2007,29.5,0,10618340000,3.7
Bahamas,2007,19.5,0,10618340000,3.31
Bahamas,2007,44.5,1,10618340000,2.04
Bahamas,2007,19.5,1,10618340000,0
Bahamas,2007,29.5,1,10618340000,0
Bahamas,2007,9.5,1,10618340000,0
Bahamas,2007,64.5,1,10618340000,0
Bahamas,2007,87.5,1,10618340000,0
Bahamas,2007,9.5,0,10618340000,0
Bahamas,2007,64.5,0,10618340000,0
Bahamas,2007,87.5,0,10618340000,0
Bahamas,2008,29.5,0,10526000000,3.65
Bahamas,2008,9.5,0,10526000000,3.48
Bahamas,2008,19.5,0,10526000000,3.24
Bahamas,2008,44.5,0,10526000000,2.12
Bahamas,2008,19.5,1,10526000000,0
Bahamas,2008,29.5,1,10526000000,0
Bahamas,2008,44.5,1,10526000000,0
Bahamas,2008,9.5,1,10526000000,0
Bahamas,2008,64.5,1,10526000000,0
Bahamas,2008,87.5,1,10526000000,0
Bahamas,2008,64.5,0,10526000000,0
Bahamas,2008,87.5,0,10526000000,0
Bahamas,2009,19.5,0,9981960000,6.36
Bahamas,2009,44.5,0,9981960000,4.1
Bahamas,2009,29.5,0,9981960000,3.59
Bahamas,2009,44.5,1,9981960000,1.93
Bahamas,2009,19.5,1,9981960000,0
Bahamas,2009,29.5,1,9981960000,0
Bahamas,2009,9.5,1,9981960000,0
Bahamas,2009,64.5,1,9981960000,0
Bahamas,2009,87.5,1,9981960000,0
Bahamas,2009,9.5,0,9981960000,0
Bahamas,2009,64.5,0,9981960000,0
Bahamas,2009,87.5,0,9981960000,0
Bahamas,2010,87.5,0,10095760000,32.36
Bahamas,2010,19.5,1,10095760000,6.29
Bahamas,2010,44.5,0,10095760000,5.96
Bahamas,2010,64.5,0,10095760000,4.72
Bahamas,2010,64.5,1,10095760000,3.98
Bahamas,2010,19.5,0,10095760000,3.13
Bahamas,2010,44.5,1,10095760000,1.88
Bahamas,2010,29.5,1,10095760000,0
Bahamas,2010,9.5,1,10095760000,0
Bahamas,2010,87.5,1,10095760000,0
Bahamas,2010,29.5,0,10095760000,0
Bahamas,2010,9.5,0,10095760000,0
Bahamas,2011,64.5,0,10070450000,4.51
Bahamas,2011,29.5,1,10070450000,3.43
Bahamas,2011,19.5,0,10070450000,3.09
Bahamas,2011,44.5,0,10070450000,1.96
Bahamas,2011,19.5,1,10070450000,0
Bahamas,2011,44.5,1,10070450000,0
Bahamas,2011,9.5,1,10070450000,0
Bahamas,2011,64.5,1,10070450000,0
Bahamas,2011,87.5,1,10070450000,0
Bahamas,2011,29.5,0,10070450000,0
Bahamas,2011,9.5,0,10070450000,0
Bahamas,2011,87.5,0,10070450000,0
Bahamas,2012,19.5,0,10720500000,6.11
Bahamas,2012,44.5,0,10720500000,3.89
Bahamas,2012,44.5,1,10720500000,1.84
Bahamas,2012,19.5,1,10720500000,0
Bahamas,2012,29.5,1,10720500000,0
Bahamas,2012,9.5,1,10720500000,0
Bahamas,2012,64.5,1,10720500000,0
Bahamas,2012,87.5,1,10720500000,0
Bahamas,2012,29.5,0,10720500000,0
Bahamas,2012,9.5,0,10720500000,0
Bahamas,2012,64.5,0,10720500000,0
Bahamas,2012,87.5,0,10720500000,0
Bahamas,2013,64.5,0,10627600000,8.23
Bahamas,2013,44.5,0,10627600000,3.85
Bahamas,2013,44.5,1,10627600000,1.83
Bahamas,2013,19.5,1,10627600000,0
Bahamas,2013,29.5,1,10627600000,0
Bahamas,2013,9.5,1,10627600000,0
Bahamas,2013,64.5,1,10627600000,0
Bahamas,2013,87.5,1,10627600000,0
Bahamas,2013,19.5,0,10627600000,0
Bahamas,2013,29.5,0,10627600000,0
Bahamas,2013,9.5,0,10627600000,0
Bahamas,2013,87.5,0,10627600000,0
Bahrain,1985,29.5,0,3651861702,10.36
Bahrain,1985,44.5,0,3651861702,6.04
Bahrain,1985,44.5,1,3651861702,3.72
Bahrain,1985,19.5,1,3651861702,0
Bahrain,1985,29.5,1,3651861702,0
Bahrain,1985,9.5,1,3651861702,0
Bahrain,1985,64.5,1,3651861702,0
Bahrain,1985,87.5,1,3651861702,0
Bahrain,1985,19.5,0,3651861702,0
Bahrain,1985,9.5,0,3651861702,0
Bahrain,1985,64.5,0,3651861702,0
Bahrain,1985,87.5,0,3651861702,0
Bahrain,1987,64.5,0,3392021011,8.47
Bahrain,1987,44.5,0,3392021011,6.29
Bahrain,1987,29.5,0,3392021011,4.69
Bahrain,1987,29.5,1,3392021011,3.64
Bahrain,1987,19.5,1,3392021011,2.59
Bahrain,1987,44.5,1,3392021011,0
Bahrain,1987,9.5,1,3392021011,0
Bahrain,1987,64.5,1,3392021011,0
Bahrain,1987,87.5,1,3392021011,0
Bahrain,1987,19.5,0,3392021011,0
Bahrain,1987,9.5,0,3392021011,0
Bahrain,1987,87.5,0,3392021011,0
Bahrain,1988,29.5,0,3702393617,12.99
Bahrain,1988,44.5,0,3702393617,6.3
Bahrain,1988,44.5,1,3702393617,3.24
Bahrain,1988,19.5,0,3702393617,2.27
Bahrain,1988,19.5,1,3702393617,0
Bahrain,1988,29.5,1,3702393617,0
Bahrain,1988,9.5,1,3702393617,0
Bahrain,1988,64.5,1,3702393617,0
Bahrain,1988,87.5,1,3702393617,0
Bahrain,1988,9.5,0,3702393617,0
Bahrain,1988,64.5,0,3702393617,0
Bahrain,1988,87.5,0,3702393617,0
Bahrain,1997,19.5,1,6349202394,0
Bahrain,1997,29.5,1,6349202394,0
Bahrain,1997,44.5,1,6349202394,0
Bahrain,1997,9.5,1,6349202394,0
Bahrain,1997,64.5,1,6349202394,0
Bahrain,1997,87.5,1,6349202394,0
Bahrain,1997,19.5,0,6349202394,0
Bahrain,1997,29.5,0,6349202394,0
Bahrain,1997,44.5,0,6349202394,0
Bahrain,1997,9.5,0,6349202394,0
Bahrain,1997,64.5,0,6349202394,0
Bahrain,1997,87.5,0,6349202394,0
Bahrain,1998,19.5,1,6183776596,0
Bahrain,1998,29.5,1,6183776596,0
Bahrain,1998,44.5,1,6183776596,0
Bahrain,1998,9.5,1,6183776596,0
Bahrain,1998,64.5,1,6183776596,0
Bahrain,1998,87.5,1,6183776596,0
Bahrain,1998,19.5,0,6183776596,0
Bahrain,1998,29.5,0,6183776596,0
Bahrain,1998,44.5,0,6183776596,0
Bahrain,1998,9.5,0,6183776596,0
Bahrain,1998,64.5,0,6183776596,0
Bahrain,1998,87.5,0,6183776596,0
Bahrain,1999,29.5,0,6621010372,9.66
Bahrain,1999,44.5,0,6621010372,3.78
Bahrain,1999,19.5,0,6621010372,3.45
Bahrain,1999,19.5,1,6621010372,2.01
Bahrain,1999,29.5,1,6621010372,1.91
Bahrain,1999,44.5,1,6621010372,1.65
Bahrain,1999,9.5,1,6621010372,0
Bahrain,1999,64.5,1,6621010372,0
Bahrain,1999,87.5,1,6621010372,0
Bahrain,1999,9.5,0,6621010372,0
Bahrain,1999,64.5,0,6621010372,0
Bahrain,1999,87.5,0,6621010372,0
Bahrain,2000,29.5,0,9062906915,18.55
Bahrain,2000,44.5,0,9062906915,8.92
Bahrain,2000,19.5,0,9062906915,3.38
Bahrain,2000,29.5,1,9062906915,1.88
Bahrain,2000,19.5,1,9062906915,0
Bahrain,2000,44.5,1,9062906915,0
Bahrain,2000,9.5,1,9062906915,0
Bahrain,2000,64.5,1,9062906915,0
Bahrain,2000,87.5,1,9062906915,0
Bahrain,2000,9.5,0,9062906915,0
Bahrain,2000,64.5,0,9062906915,0
Bahrain,2000,87.5,0,9062906915,0
Bahrain,2001,29.5,0,8976207713,8.8
Bahrain,2001,44.5,0,8976207713,6.77
Bahrain,2001,64.5,0,8976207713,5.58
Bahrain,2001,19.5,0,8976207713,2.93
Bahrain,2001,19.5,1,8976207713,1.83
Bahrain,2001,29.5,1,8976207713,1.79
Bahrain,2001,9.5,0,8976207713,1.49
Bahrain,2001,44.5,1,8976207713,1.47
Bahrain,2001,9.5,1,8976207713,0
Bahrain,2001,64.5,1,8976207713,0
Bahrain,2001,87.5,1,8976207713,0
Bahrain,2001,87.5,0,8976207713,0
Bahrain,2002,29.5,0,9632155053,7.2
Bahrain,2002,44.5,0,9632155053,7.11
Bahrain,2002,44.5,1,9632155053,5.6
Bahrain,2002,19.5,1,9632155053,3.47
Bahrain,2002,19.5,0,9632155053,2.62
Bahrain,2002,29.5,1,9632155053,1.68
Bahrain,2002,9.5,1,9632155053,0
Bahrain,2002,64.5,1,9632155053,0
Bahrain,2002,87.5,1,9632155053,0
Bahrain,2002,9.5,0,9632155053,0
Bahrain,2002,64.5,0,9632155053,0
Bahrain,2002,87.5,0,9632155053,0
Bahrain,2003,44.5,0,11074822074,12.38
Bahrain,2003,29.5,0,11074822074,8.51
Bahrain,2003,29.5,1,11074822074,7.89
Bahrain,2003,19.5,0,11074822074,3.61
Bahrain,2003,19.5,1,11074822074,0
Bahrain,2003,44.5,1,11074822074,0
Bahrain,2003,9.5,1,11074822074,0
Bahrain,2003,64.5,1,11074822074,0
Bahrain,2003,87.5,1,11074822074,0
Bahrain,2003,9.5,0,11074822074,0
Bahrain,2003,64.5,0,11074822074,0
Bahrain,2003,87.5,0,11074822074,0
Bahrain,2004,64.5,0,13150166755,19.31
Bahrain,2004,29.5,0,13150166755,16.27
Bahrain,2004,44.5,0,13150166755,6.63
Bahrain,2004,29.5,1,13150166755,4.41
Bahrain,2004,44.5,1,13150166755,3.74
Bahrain,2004,19.5,0,13150166755,2.26
Bahrain,2004,19.5,1,13150166755,1.59
Bahrain,2004,9.5,1,13150166755,0
Bahrain,2004,64.5,1,13150166755,0
Bahrain,2004,87.5,1,13150166755,0
Bahrain,2004,9.5,0,13150166755,0
Bahrain,2004,87.5,0,13150166755,0
Bahrain,2005,29.5,0,15968726862,10.54
Bahrain,2005,44.5,0,15968726862,8.01
Bahrain,2005,64.5,0,15968726862,7.34
Bahrain,2005,19.5,0,15968726862,5
Bahrain,2005,29.5,1,15968726862,4.07
Bahrain,2005,19.5,1,15968726862,3.09
Bahrain,2005,44.5,1,15968726862,2.17
Bahrain,2005,9.5,1,15968726862,0
Bahrain,2005,64.5,1,15968726862,0
Bahrain,2005,87.5,1,15968726862,0
Bahrain,2005,9.5,0,15968726862,0
Bahrain,2005,87.5,0,15968726862,0
Bahrain,2006,29.5,0,18505053191,7.56
Bahrain,2006,29.5,1,18505053191,6.23
Bahrain,2006,19.5,1,18505053191,4.35
Bahrain,2006,64.5,0,18505053191,3.34
Bahrain,2006,44.5,1,18505053191,2.98
Bahrain,2006,44.5,0,18505053191,1.56
Bahrain,2006,19.5,0,18505053191,1.16
Bahrain,2006,9.5,1,18505053191,0
Bahrain,2006,64.5,1,18505053191,0
Bahrain,2006,87.5,1,18505053191,0
Bahrain,2006,9.5,0,18505053191,0
Bahrain,2006,87.5,0,18505053191,0
Bahrain,2007,29.5,0,21730000000,7.91
Bahrain,2007,44.5,0,21730000000,6.12
Bahrain,2007,64.5,0,21730000000,6.07
Bahrain,2007,19.5,0,21730000000,5.38
Bahrain,2007,29.5,1,21730000000,3.43
Bahrain,2007,44.5,1,21730000000,1.82
Bahrain,2007,19.5,1,21730000000,1.36
Bahrain,2007,9.5,1,21730000000,0
Bahrain,2007,64.5,1,21730000000,0
Bahrain,2007,87.5,1,21730000000,0
Bahrain,2007,9.5,0,21730000000,0
Bahrain,2007,87.5,0,21730000000,0
Bahrain,2008,29.5,0,25710877660,10.67
Bahrain,2008,44.5,0,25710877660,5.76
Bahrain,2008,19.5,1,25710877660,3.93
Bahrain,2008,64.5,0,25710877660,2.79
Bahrain,2008,44.5,1,25710877660,2.6
Bahrain,2008,29.5,1,25710877660,2.14
Bahrain,2008,9.5,1,25710877660,0
Bahrain,2008,64.5,1,25710877660,0
Bahrain,2008,87.5,1,25710877660,0
Bahrain,2008,19.5,0,25710877660,0
Bahrain,2008,9.5,0,25710877660,0
Bahrain,2008,87.5,0,25710877660,0
Bahrain,2009,44.5,0,22938218085,5.77
Bahrain,2009,29.5,0,22938218085,4.05
Bahrain,2009,29.5,1,22938218085,4.02
Bahrain,2009,19.5,0,22938218085,3.91
Bahrain,2009,64.5,0,22938218085,2.63
Bahrain,2009,9.5,0,22938218085,2.53
Bahrain,2009,44.5,1,22938218085,1.68
Bahrain,2009,19.5,1,22938218085,0
Bahrain,2009,9.5,1,22938218085,0
Bahrain,2009,64.5,1,22938218085,0
Bahrain,2009,87.5,1,22938218085,0
Bahrain,2009,87.5,0,22938218085,0
Bahrain,2010,44.5,0,25713271277,3.17
Bahrain,2010,29.5,0,25713271277,2.55
Bahrain,2010,64.5,0,25713271277,2.38
Bahrain,2010,44.5,1,25713271277,1.59
Bahrain,2010,19.5,1,25713271277,1.24
Bahrain,2010,29.5,1,25713271277,0.96
Bahrain,2010,9.5,1,25713271277,0
Bahrain,2010,64.5,1,25713271277,0
Bahrain,2010,87.5,1,25713271277,0
Bahrain,2010,19.5,0,25713271277,0
Bahrain,2010,9.5,0,25713271277,0
Bahrain,2010,87.5,0,25713271277,0
Bahrain,2011,19.5,0,28776595745,2.95
Bahrain,2011,64.5,0,28776595745,2.28
Bahrain,2011,29.5,1,28776595745,2.04
Bahrain,2011,29.5,0,28776595745,1.81
Bahrain,2011,44.5,0,28776595745,1.65
Bahrain,2011,44.5,1,28776595745,1.62
Bahrain,2011,19.5,1,28776595745,1.32
Bahrain,2011,9.5,1,28776595745,1.29
Bahrain,2011,64.5,1,28776595745,0
Bahrain,2011,87.5,1,28776595745,0
Bahrain,2011,9.5,0,28776595745,0
Bahrain,2011,87.5,0,28776595745,0
Bahrain,2012,29.5,0,30749308511,4.64
Bahrain,2012,44.5,0,30749308511,2.24
Bahrain,2012,29.5,1,30749308511,0.9
Bahrain,2012,19.5,0,30749308511,0.9
Bahrain,2012,19.5,1,30749308511,0
Bahrain,2012,44.5,1,30749308511,0
Bahrain,2012,9.5,1,30749308511,0
Bahrain,2012,64.5,1,30749308511,0
Bahrain,2012,87.5,1,30749308511,0
Bahrain,2012,9.5,0,30749308511,0
Bahrain,2012,64.5,0,30749308511,0
Bahrain,2012,87.5,0,30749308511,0
Bahrain,2013,19.5,0,32539547872,0.91
Bahrain,2013,29.5,0,32539547872,0.84
Bahrain,2013,44.5,0,32539547872,0.74
Bahrain,2013,19.5,1,32539547872,0
Bahrain,2013,29.5,1,32539547872,0
Bahrain,2013,44.5,1,32539547872,0
Bahrain,2013,9.5,1,32539547872,0
Bahrain,2013,64.5,1,32539547872,0
Bahrain,2013,87.5,1,32539547872,0
Bahrain,2013,9.5,0,32539547872,0
Bahrain,2013,64.5,0,32539547872,0
Bahrain,2013,87.5,0,32539547872,0
Bahrain,2014,19.5,0,33387712766,3.97
Bahrain,2014,29.5,0,33387712766,1.26
Bahrain,2014,29.5,1,33387712766,0.9
Bahrain,2014,44.5,0,33387712766,0.39
Bahrain,2014,19.5,1,33387712766,0
Bahrain,2014,44.5,1,33387712766,0
Bahrain,2014,9.5,1,33387712766,0
Bahrain,2014,64.5,1,33387712766,0
Bahrain,2014,87.5,1,33387712766,0
Bahrain,2014,9.5,0,33387712766,0
Bahrain,2014,64.5,0,33387712766,0
Bahrain,2014,87.5,0,33387712766,0
Barbados,1985,87.5,0,1417575550,25
Barbados,1985,64.5,0,1417575550,23.08
Barbados,1985,29.5,1,1417575550,9.09
Barbados,1985,29.5,0,1417575550,4.55
Barbados,1985,19.5,1,1417575550,0
Barbados,1985,44.5,1,1417575550,0
Barbados,1985,9.5,1,1417575550,0
Barbados,1985,64.5,1,1417575550,0
Barbados,1985,87.5,1,1417575550,0
Barbados,1985,19.5,0,1417575550,0
Barbados,1985,44.5,0,1417575550,0
Barbados,1985,9.5,0,1417575550,0
Barbados,1986,44.5,0,1556321742,20
Barbados,1986,19.5,0,1556321742,7.63
Barbados,1986,29.5,1,1556321742,4.55
Barbados,1986,29.5,0,1556321742,4.55
Barbados,1986,19.5,1,1556321742,0
Barbados,1986,44.5,1,1556321742,0
Barbados,1986,9.5,1,1556321742,0
Barbados,1986,64.5,1,1556321742,0
Barbados,1986,87.5,1,1556321742,0
Barbados,1986,9.5,0,1556321742,0
Barbados,1986,64.5,0,1556321742,0
Barbados,1986,87.5,0,1556321742,0
Barbados,1987,44.5,1,1713771321,8.2
Barbados,1987,64.5,0,1713771321,7.69
Barbados,1987,44.5,0,1713771321,4.95
Barbados,1987,29.5,0,1713771321,4.5
Barbados,1987,9.5,0,1713771321,4.12
Barbados,1987,19.5,1,1713771321,0
Barbados,1987,29.5,1,1713771321,0
Barbados,1987,9.5,1,1713771321,0
Barbados,1987,64.5,1,1713771321,0
Barbados,1987,87.5,1,1713771321,0
Barbados,1987,19.5,0,1713771321,0
Barbados,1987,87.5,0,1713771321,0
Barbados,1988,29.5,0,1822815594,22.32
Barbados,1988,44.5,0,1822815594,14.71
Barbados,1988,64.5,0,1822815594,7.63
Barbados,1988,19.5,0,1822815594,7.58
Barbados,1988,64.5,1,1822815594,5.15
Barbados,1988,19.5,1,1822815594,0
Barbados,1988,29.5,1,1822815594,0
Barbados,1988,44.5,1,1822815594,0
Barbados,1988,9.5,1,1822815594,0
Barbados,1988,87.5,1,1822815594,0
Barbados,1988,9.5,0,1822815594,0
Barbados,1988,87.5,0,1822815594,0
Barbados,1989,44.5,0,2015731029,26.09
Barbados,1989,64.5,0,2015731029,14.29
Barbados,1989,19.5,0,2015731029,12
Barbados,1989,29.5,1,2015731029,8.7
Barbados,1989,19.5,1,2015731029,8.33
Barbados,1989,29.5,0,2015731029,4.17
Barbados,1989,44.5,1,2015731029,0
Barbados,1989,9.5,1,2015731029,0
Barbados,1989,64.5,1,2015731029,0
Barbados,1989,87.5,1,2015731029,0
Barbados,1989,9.5,0,2015731029,0
Barbados,1989,87.5,0,2015731029,0
Barbados,1990,87.5,0,2023318252,60
Barbados,1990,44.5,0,2023318252,20.83
Barbados,1990,64.5,0,2023318252,15.38
Barbados,1990,29.5,0,2023318252,8.33
Barbados,1990,44.5,1,2023318252,7.69
Barbados,1990,64.5,1,2023318252,5
Barbados,1990,19.5,0,2023318252,4
Barbados,1990,19.5,1,2023318252,0
Barbados,1990,29.5,1,2023318252,0
Barbados,1990,9.5,1,2023318252,0
Barbados,1990,87.5,1,2023318252,0
Barbados,1990,9.5,0,2023318252,0
Barbados,1991,44.5,0,2007109829,20
Barbados,1991,29.5,0,2007109829,17.39
Barbados,1991,64.5,1,2007109829,15
Barbados,1991,19.5,0,2007109829,12.5
Barbados,1991,64.5,0,2007109829,7.69
Barbados,1991,29.5,1,2007109829,4.35
Barbados,1991,19.5,1,2007109829,0
Barbados,1991,44.5,1,2007109829,0
Barbados,1991,9.5,1,2007109829,0
Barbados,1991,87.5,1,2007109829,0
Barbados,1991,9.5,0,2007109829,0
Barbados,1991,87.5,0,2007109829,0
Barbados,1992,44.5,0,1950900000,19.23
Barbados,1992,29.5,0,1950900000,17.39
Barbados,1992,64.5,0,1950900000,14.29
Barbados,1992,64.5,1,1950900000,5
Barbados,1992,29.5,1,1950900000,4.17
Barbados,1992,44.5,1,1950900000,3.45
Barbados,1992,19.5,1,1950900000,0
Barbados,1992,9.5,1,1950900000,0
Barbados,1992,87.5,1,1950900000,0
Barbados,1992,19.5,0,1950900000,0
Barbados,1992,9.5,0,1950900000,0
Barbados,1992,87.5,0,1950900000,0
Barbados,1993,64.5,0,2046189032,21.9
Barbados,1993,19.5,0,2046189032,21.37
Barbados,1993,87.5,0,2046189032,18.87
Barbados,1993,29.5,0,2046189032,12.55
Barbados,1993,44.5,0,2046189032,10.95
Barbados,1993,64.5,1,2046189032,5.29
Barbados,1993,19.5,1,2046189032,0
Barbados,1993,29.5,1,2046189032,0
Barbados,1993,44.5,1,2046189032,0
Barbados,1993,9.5,1,2046189032,0
Barbados,1993,87.5,1,2046189032,0
Barbados,1993,9.5,0,2046189032,0
Barbados,1994,64.5,0,2151295182,22.22
Barbados,1994,44.5,0,2151295182,17.48
Barbados,1994,64.5,1,2151295182,10.64
Barbados,1994,9.5,0,2151295182,4.74
Barbados,1994,29.5,1,2151295182,4.37
Barbados,1994,19.5,0,2151295182,4.37
Barbados,1994,44.5,1,2151295182,3.26
Barbados,1994,19.5,1,2151295182,0
Barbados,1994,9.5,1,2151295182,0
Barbados,1994,87.5,1,2151295182,0
Barbados,1994,29.5,0,2151295182,0
Barbados,1994,87.5,0,2151295182,0
Barbados,1995,29.5,0,2261969870,29.66
Barbados,1995,44.5,0,2261969870,10
Barbados,1995,19.5,1,2261969870,9.09
Barbados,1995,64.5,0,2261969870,7.46
Barbados,1995,44.5,1,2261969870,6.29
Barbados,1995,64.5,1,2261969870,5.35
Barbados,1995,19.5,0,2261969870,4.44
Barbados,1995,29.5,1,2261969870,0
Barbados,1995,9.5,1,2261969870,0
Barbados,1995,87.5,1,2261969870,0
Barbados,1995,9.5,0,2261969870,0
Barbados,1995,87.5,0,2261969870,0
Barbados,2000,29.5,0,3121500000,19.07
Barbados,2000,44.5,0,3121500000,8.11
Barbados,2000,19.5,0,3121500000,4.99
Barbados,2000,44.5,1,3121500000,4.96
Barbados,2000,19.5,1,3121500000,0
Barbados,2000,29.5,1,3121500000,0
Barbados,2000,9.5,1,3121500000,0
Barbados,2000,64.5,1,3121500000,0
Barbados,2000,87.5,1,3121500000,0
Barbados,2000,9.5,0,3121500000,0
Barbados,2000,64.5,0,3121500000,0
Barbados,2000,87.5,0,3121500000,0
Barbados,2001,64.5,0,3116650000,5.99
Barbados,2001,44.5,0,3116650000,2.66
Barbados,2001,19.5,1,3116650000,0
Barbados,2001,29.5,1,3116650000,0
Barbados,2001,44.5,1,3116650000,0
Barbados,2001,9.5,1,3116650000,0
Barbados,2001,64.5,1,3116650000,0
Barbados,2001,87.5,1,3116650000,0
Barbados,2001,19.5,0,3116650000,0
Barbados,2001,29.5,0,3116650000,0
Barbados,2001,9.5,0,3116650000,0
Barbados,2001,87.5,0,3116650000,0
Barbados,2002,19.5,1,3169600000,0
Barbados,2002,29.5,1,3169600000,0
Barbados,2002,44.5,1,3169600000,0
Barbados,2002,9.5,1,3169600000,0
Barbados,2002,64.5,1,3169600000,0
Barbados,2002,87.5,1,3169600000,0
Barbados,2002,19.5,0,3169600000,0
Barbados,2002,29.5,0,3169600000,0
Barbados,2002,44.5,0,3169600000,0
Barbados,2002,9.5,0,3169600000,0
Barbados,2002,64.5,0,3169600000,0
Barbados,2002,87.5,0,3169600000,0
Barbados,2003,19.5,1,3274850000,0
Barbados,2003,29.5,1,3274850000,0
Barbados,2003,44.5,1,3274850000,0
Barbados,2003,9.5,1,3274850000,0
Barbados,2003,64.5,1,3274850000,0
Barbados,2003,87.5,1,3274850000,0
Barbados,2003,19.5,0,3274850000,0
Barbados,2003,29.5,0,3274850000,0
Barbados,2003,44.5,0,3274850000,0
Barbados,2003,9.5,0,3274850000,0
Barbados,2003,64.5,0,3274850000,0
Barbados,2003,87.5,0,3274850000,0
Barbados,2004,44.5,0,3514350000,7.79
Barbados,2004,19.5,1,3514350000,0
Barbados,2004,29.5,1,3514350000,0
Barbados,2004,44.5,1,3514350000,0
Barbados,2004,9.5,1,3514350000,0
Barbados,2004,64.5,1,3514350000,0
Barbados,2004,87.5,1,3514350000,0
Barbados,2004,19.5,0,3514350000,0
Barbados,2004,29.5,0,3514350000,0
Barbados,2004,9.5,0,3514350000,0
Barbados,2004,64.5,0,3514350000,0
Barbados,2004,87.5,0,3514350000,0
Barbados,2005,44.5,0,3897300000,2.58
Barbados,2005,19.5,1,3897300000,0
Barbados,2005,29.5,1,3897300000,0
Barbados,2005,44.5,1,3897300000,0
Barbados,2005,9.5,1,3897300000,0
Barbados,2005,64.5,1,3897300000,0
Barbados,2005,87.5,1,3897300000,0
Barbados,2005,19.5,0,3897300000,0
Barbados,2005,29.5,0,3897300000,0
Barbados,2005,9.5,0,3897300000,0
Barbados,2005,64.5,0,3897300000,0
Barbados,2005,87.5,0,3897300000,0
Barbados,2006,87.5,0,4246600000,17.27
Barbados,2006,44.5,0,4246600000,12.83
Barbados,2006,29.5,0,4246600000,10.16
Barbados,2006,64.5,0,4246600000,5.12
Barbados,2006,19.5,1,4246600000,0
Barbados,2006,29.5,1,4246600000,0
Barbados,2006,44.5,1,4246600000,0
Barbados,2006,9.5,1,4246600000,0
Barbados,2006,64.5,1,4246600000,0
Barbados,2006,87.5,1,4246600000,0
Barbados,2006,19.5,0,4246600000,0
Barbados,2006,9.5,0,4246600000,0
Barbados,2007,19.5,1,4523750000,0
Barbados,2007,29.5,1,4523750000,0
Barbados,2007,44.5,1,4523750000,0
Barbados,2007,9.5,1,4523750000,0
Barbados,2007,64.5,1,4523750000,0
Barbados,2007,87.5,1,4523750000,0
Barbados,2007,19.5,0,4523750000,0
Barbados,2007,29.5,0,4523750000,0
Barbados,2007,44.5,0,4523750000,0
Barbados,2007,9.5,0,4523750000,0
Barbados,2007,64.5,0,4523750000,0
Barbados,2007,87.5,0,4523750000,0
Barbados,2008,44.5,1,4607300000,2.31
Barbados,2008,19.5,1,4607300000,0
Barbados,2008,29.5,1,4607300000,0
Barbados,2008,9.5,1,4607300000,0
Barbados,2008,64.5,1,4607300000,0
Barbados,2008,87.5,1,4607300000,0
Barbados,2008,19.5,0,4607300000,0
Barbados,2008,29.5,0,4607300000,0
Barbados,2008,44.5,0,4607300000,0
Barbados,2008,9.5,0,4607300000,0
Barbados,2008,64.5,0,4607300000,0
Barbados,2008,87.5,0,4607300000,0
Barbados,2009,87.5,0,4434050000,16.61
Barbados,2009,44.5,0,4434050000,7.61
Barbados,2009,64.5,0,4434050000,4.58
Barbados,2009,19.5,1,4434050000,0
Barbados,2009,29.5,1,4434050000,0
Barbados,2009,44.5,1,4434050000,0
Barbados,2009,9.5,1,4434050000,0
Barbados,2009,64.5,1,4434050000,0
Barbados,2009,87.5,1,4434050000,0
Barbados,2009,19.5,0,4434050000,0
Barbados,2009,29.5,0,4434050000,0
Barbados,2009,9.5,0,4434050000,0
Barbados,2010,44.5,0,4461650000,7.62
Barbados,2010,19.5,1,4461650000,0
Barbados,2010,29.5,1,4461650000,0
Barbados,2010,44.5,1,4461650000,0
Barbados,2010,9.5,1,4461650000,0
Barbados,2010,64.5,1,4461650000,0
Barbados,2010,87.5,1,4461650000,0
Barbados,2010,19.5,0,4461650000,0
Barbados,2010,29.5,0,4461650000,0
Barbados,2010,9.5,0,4461650000,0
Barbados,2010,64.5,0,4461650000,0
Barbados,2010,87.5,0,4461650000,0
Barbados,2011,19.5,1,4660900000,0
Barbados,2011,29.5,1,4660900000,0
Barbados,2011,44.5,1,4660900000,0
Barbados,2011,9.5,1,4660900000,0
Barbados,2011,64.5,1,4660900000,0
Barbados,2011,87.5,1,4660900000,0
Barbados,2011,19.5,0,4660900000,0
Barbados,2011,29.5,0,4660900000,0
Barbados,2011,44.5,0,4660900000,0
Barbados,2011,9.5,0,4660900000,0
Barbados,2011,64.5,0,4660900000,0
Barbados,2011,87.5,0,4660900000,0
Barbados,2012,19.5,1,4656350000,0
Barbados,2012,29.5,1,4656350000,0
Barbados,2012,44.5,1,4656350000,0
Barbados,2012,9.5,1,4656350000,0
Barbados,2012,64.5,1,4656350000,0
Barbados,2012,87.5,1,4656350000,0
Barbados,2012,19.5,0,4656350000,0
Barbados,2012,29.5,0,4656350000,0
